Num,Year,Month,Day,Mean Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Datetime
2283,1996,4,2,-2.633333333,0.5,2.05,1.95,1.666666667,1996/4/2
2284,1996,4,3,-1.233333333,0.5,2.083333333,1.95,1.666666667,1996/4/3
2285,1996,4,4,0.05,0.5,1.3,1.3,1.666666667,1996/4/4
2286,1996,4,5,1.95,0.5,0.933333333,1.133333333,1,1996/4/5
2287,1996,4,6,4.15,0.5,0.033333333,0.5,0.666666667,1996/4/6
2288,1996,4,7,5.916666667,0.066666667,0.033333333,0.066666667,0,1996/4/7
2289,1996,4,8,6.85,0,0.033333333,0,0,1996/4/8
2290,1996,4,9,8.083333333,0.05,0,0.05,0,1996/4/9
2291,1996,4,10,8.716666667,0.333333333,0.9,0.916666667,0,1996/4/10
2292,1996,4,11,8.233333333,0.383333333,0.9,0.966666667,0.833333333,1996/4/11
2293,1996,4,12,6.616666667,0.483333333,0.9,1.066666667,0.833333333,1996/4/12
2294,1996,4,13,5.916666667,0.483333333,0.9,1.066666667,0.833333333,1996/4/13
2295,1996,4,14,5.116666667,0.483333333,0.9,1.066666667,0.833333333,1996/4/14
2296,1996,4,15,4.733333333,0.566666667,0.9,1.15,0.833333333,1996/4/15
2297,1996,4,16,4.9,0.616666667,0,0.616666667,0.833333333,1996/4/16
2298,1996,4,17,5.65,0.833333333,0,0.833333333,0,1996/4/17
2299,1996,4,18,5.95,0.733333333,0,0.733333333,0,1996/4/18
2300,1996,4,19,5.933333333,0.733333333,0.066666667,0.733333333,0,1996/4/19
2301,1996,4,20,5.733333333,0.833333333,0.066666667,0.833333333,0,1996/4/20
2302,1996,4,21,4.916666667,1.433333333,1.066666667,2.1,0,1996/4/21
2303,1996,4,22,4.633333333,1.216666667,1.066666667,1.883333333,0,1996/4/22
2304,1996,4,23,4.233333333,5.466666667,1.066666667,6.133333333,0,1996/4/23
2305,1996,4,24,4.116666667,5.883333333,1.566666667,6.933333333,0,1996/4/24
2306,1996,4,25,4.216666667,5.883333333,1.716666667,7.05,0,1996/4/25
2307,1996,4,26,4.4,5.783333333,1.8,6.95,0,1996/4/26
2308,1996,4,27,4.766666667,5.05,0.8,5.55,0,1996/4/27
2309,1996,4,28,4.5,4.933333333,0.8,5.433333333,0,1996/4/28
2310,1996,4,29,5.133333333,0.416666667,0.8,0.916666667,0,1996/4/29
2311,1996,4,30,5.283333333,0,0.3,0.116666667,0,1996/4/30
2312,1996,5,1,4.816666667,0.066666667,0.8,0.783333333,0,1996/5/1
2313,1996,5,2,4.633333333,0.066666667,0.816666667,0.883333333,0.166666667,1996/5/2
2314,1996,5,3,3.9,0.066666667,2.783333333,2.85,0.166666667,1996/5/3
2315,1996,5,4,3.95,0.366666667,2.783333333,3.15,1,1996/5/4
2316,1996,5,5,3.566666667,0.366666667,2.783333333,3.15,1,1996/5/5
2317,1996,5,6,3.433333333,0.716666667,2.833333333,3.55,1,1996/5/6
2318,1996,5,7,2.75,0.65,5.6,6.25,1,1996/5/7
2319,1996,5,8,1.966666667,0.65,5.5,6.15,3.833333333,1996/5/8
2320,1996,5,9,1.95,0.65,3.533333333,4.183333333,4.833333333,1996/5/9
2321,1996,5,10,1.933333333,1.05,3.533333333,4.583333333,4.166666667,1996/5/10
2322,1996,5,11,1.633333333,1.15,3.533333333,4.683333333,4.166666667,1996/5/11
2323,1996,5,12,2.666666667,0.866666667,3.483333333,4.35,4.166666667,1996/5/12
2324,1996,5,13,4.416666667,0.983333333,0,0.983333333,4.166666667,1996/5/13
2325,1996,5,14,6.3,1.266666667,0,1.266666667,1.166666667,1996/5/14
2326,1996,5,15,7.6,1.566666667,0,1.566666667,0.166666667,1996/5/15
2327,1996,5,16,8.733333333,0.866666667,0,0.866666667,0,1996/5/16
2328,1996,5,17,9.533333333,1.3,0,1.3,0,1996/5/17
2329,1996,5,18,9.7,1.233333333,0,1.233333333,0,1996/5/18
2330,1996,5,19,9.783333333,1.15,0,1.15,0,1996/5/19
2331,1996,5,20,9.5,0.9,0,0.9,0,1996/5/20
2332,1996,5,21,9.383333333,0.6,0,0.6,0,1996/5/21
2333,1996,5,22,8.966666667,5.383333333,0,5.383333333,0,1996/5/22
2334,1996,5,23,8.5,4.883333333,0,4.883333333,0,1996/5/23
2335,1996,5,24,8.066666667,4.883333333,0,4.883333333,0,1996/5/24
2336,1996,5,25,8.233333333,5.683333333,0,5.683333333,0,1996/5/25
2337,1996,5,26,8.55,5.65,0,5.65,0,1996/5/26
2338,1996,5,27,9.183333333,6.716666667,0,6.716666667,0,1996/5/27
2339,1996,5,28,9.166666667,2.833333333,0,2.833333333,0,1996/5/28
2340,1996,5,29,9.633333333,2.9,0,2.9,0,1996/5/29
2341,1996,5,30,9.3,3.266666667,0,3.266666667,0,1996/5/30
2342,1996,5,31,8.683333333,2.666666667,0,2.666666667,0,1996/5/31
2343,1996,6,1,8.816666667,2.666666667,0,2.666666667,0,1996/6/1
2344,1996,6,2,9.2,1.6,0,1.6,0,1996/6/2
2345,1996,6,3,10,2.1,0,2.1,0,1996/6/3
2346,1996,6,4,10.55,2.533333333,0,2.533333333,0,1996/6/4
2347,1996,6,5,11.26666667,2.166666667,0,2.166666667,0,1996/6/5
2348,1996,6,6,11.95,1.933333333,0,1.933333333,0,1996/6/6
2349,1996,6,7,12.71666667,1.933333333,0,1.933333333,0,1996/6/7
2350,1996,6,8,13.45,1.933333333,0,1.933333333,0,1996/6/8
2351,1996,6,9,13.43333333,0.533333333,0,0.533333333,0,1996/6/9
2352,1996,6,10,13.48333333,0,0,0,0,1996/6/10
2353,1996,6,11,14.21666667,0,0,0,0,1996/6/11
2354,1996,6,12,14.15,0,0,0,0,1996/6/12
2355,1996,6,13,13.71666667,0,0,0,0,1996/6/13
2356,1996,6,14,13.1,0,0,0,0,1996/6/14
2357,1996,6,15,13.45,0,0,0,0,1996/6/15
2358,1996,6,16,13.76666667,1.233333333,0,1.233333333,0,1996/6/16
2359,1996,6,17,13.51666667,1.383333333,0,1.383333333,0,1996/6/17
2360,1996,6,18,12.63333333,1.416666667,0,1.416666667,0,1996/6/18
2361,1996,6,19,12.26666667,1.416666667,0,1.416666667,0,1996/6/19
2362,1996,6,20,11.73333333,1.416666667,0,1.416666667,0,1996/6/20
2363,1996,6,21,11.11666667,2.35,0,2.35,0,1996/6/21
2364,1996,6,22,9.966666667,1.783333333,0,1.783333333,0,1996/6/22
2365,1996,6,23,9.433333333,4,0,4,0,1996/6/23
2366,1996,6,24,10.2,4.516666667,0,4.516666667,0,1996/6/24
2367,1996,6,25,10.3,4.516666667,0,4.516666667,0,1996/6/25
2368,1996,6,26,10.86666667,4.8,0,4.8,0,1996/6/26
2369,1996,6,27,11.15,4.933333333,0,4.933333333,0,1996/6/27
2370,1996,6,28,11.95,4.466666667,0,4.466666667,0,1996/6/28
2371,1996,6,29,12.65,2.1,0,2.1,0,1996/6/29
2372,1996,6,30,13.26666667,1.55,0,1.55,0,1996/6/30
2373,1996,7,1,13.86666667,1.55,0,1.55,0,1996/7/1
2374,1996,7,2,14.51666667,1.266666667,0,1.266666667,0,1996/7/2
2375,1996,7,3,15.58333333,0.233333333,0,0.233333333,0,1996/7/3
2376,1996,7,4,16.35,0.533333333,0,0.533333333,0,1996/7/4
2377,1996,7,5,16.25,0.533333333,0,0.533333333,0,1996/7/5
2378,1996,7,6,15.91666667,0.533333333,0,0.533333333,0,1996/7/6
2379,1996,7,7,15.55,0.533333333,0,0.533333333,0,1996/7/7
2380,1996,7,8,15.08333333,0.533333333,0,0.533333333,0,1996/7/8
2381,1996,7,9,14.75,1.533333333,0,1.533333333,0,1996/7/9
2382,1996,7,10,14.51666667,1.033333333,0,1.033333333,0,1996/7/10
2383,1996,7,11,14.53333333,1.033333333,0,1.033333333,0,1996/7/11
2384,1996,7,12,15.21666667,1.033333333,0,1.033333333,0,1996/7/12
2385,1996,7,13,15.8,1.033333333,0,1.033333333,0,1996/7/13
2386,1996,7,14,16.23333333,1.033333333,0,1.033333333,0,1996/7/14
2387,1996,7,15,16.43333333,0,0,0,0,1996/7/15
2388,1996,7,16,16.93333333,0,0,0,0,1996/7/16
2389,1996,7,17,17.75,1.133333333,0,1.133333333,0,1996/7/17
2390,1996,7,18,17.36666667,1.466666667,0,1.466666667,0,1996/7/18
2391,1996,7,19,15.98333333,2.166666667,0,2.166666667,0,1996/7/19
2392,1996,7,20,14.93333333,2.166666667,0,2.166666667,0,1996/7/20
2393,1996,7,21,14.4,2.166666667,0,2.166666667,0,1996/7/21
2394,1996,7,22,13.65,2.166666667,0,2.166666667,0,1996/7/22
2395,1996,7,23,13.41666667,1.033333333,0,1.033333333,0,1996/7/23
2396,1996,7,24,14.23333333,1.016666667,0,1.016666667,0,1996/7/24
2397,1996,7,25,15.68333333,1.95,0,1.95,0,1996/7/25
2398,1996,7,26,16.75,2.566666667,0,2.566666667,0,1996/7/26
2399,1996,7,27,17.43333333,2.566666667,0,2.566666667,0,1996/7/27
2400,1996,7,28,18.41666667,2.566666667,0,2.566666667,0,1996/7/28
2401,1996,7,29,18.58333333,3.4,0,3.4,0,1996/7/29
2402,1996,7,30,18.83333333,4.116666667,0,4.116666667,0,1996/7/30
2403,1996,7,31,19.1,2.483333333,0,2.483333333,0,1996/7/31
2404,1996,8,1,18.81666667,1.866666667,0,1.866666667,0,1996/8/1
2405,1996,8,2,17.73333333,1.916666667,0,1.916666667,0,1996/8/2
2406,1996,8,3,16.16666667,1.983333333,0,1.983333333,0,1996/8/3
2407,1996,8,4,14.85,1.583333333,0,1.583333333,0,1996/8/4
2408,1996,8,5,13.21666667,0.933333333,0,0.933333333,0,1996/8/5
2409,1996,8,6,11.98333333,0.933333333,0,0.933333333,0,1996/8/6
2410,1996,8,7,11.53333333,0.933333333,0,0.933333333,0,1996/8/7
2411,1996,8,8,11.96666667,0.883333333,0,0.883333333,0,1996/8/8
2412,1996,8,9,13,0.816666667,0,0.816666667,0,1996/8/9
2413,1996,8,10,14.2,0.383333333,0,0.383333333,0,1996/8/10
2414,1996,8,11,15.63333333,0,0,0,0,1996/8/11
2415,1996,8,12,17.08333333,0,0,0,0,1996/8/12
2416,1996,8,13,17.55,0,0,0,0,1996/8/13
2417,1996,8,14,17.6,0,0,0,0,1996/8/14
2418,1996,8,15,17.68333333,0,0,0,0,1996/8/15
2419,1996,8,16,17.46666667,0,0,0,0,1996/8/16
2420,1996,8,17,17.2,0,0,0,0,1996/8/17
2421,1996,8,18,15.76666667,0,0,0,0,1996/8/18
2422,1996,8,19,15,0,0,0,0,1996/8/19
2423,1996,8,20,14.26666667,0,0,0,0,1996/8/20
2424,1996,8,21,13.03333333,0,0,0,0,1996/8/21
2425,1996,8,22,12.56666667,0,0,0,0,1996/8/22
2426,1996,8,23,12.41666667,0,0,0,0,1996/8/23
2427,1996,8,24,13.33333333,0,0,0,0,1996/8/24
2428,1996,8,25,14.43333333,0,0,0,0,1996/8/25
2429,1996,8,26,15.25,0,0,0,0,1996/8/26
2430,1996,8,27,16.58333333,0,0,0,0,1996/8/27
2431,1996,8,28,17.55,0,0,0,0,1996/8/28
2432,1996,8,29,17.86666667,0,0,0,0,1996/8/29
2433,1996,8,30,18.08333333,0,0,0,0,1996/8/30
2434,1996,8,31,17.9,0.15,0,0.15,0,1996/8/31
2435,1996,9,1,17,0.15,0,0.15,0,1996/9/1
2436,1996,9,2,15.58333333,0.183333333,0,0.183333333,0,1996/9/2
2437,1996,9,3,13.86666667,0.8,0,0.8,0,1996/9/3
2438,1996,9,4,12.25,1.633333333,0,1.633333333,0,1996/9/4
2439,1996,9,5,10.53333333,1.733333333,0,1.733333333,0,1996/9/5
2440,1996,9,6,9.05,1.583333333,0,1.583333333,0,1996/9/6
2441,1996,9,7,8.966666667,1.583333333,0,1.583333333,0,1996/9/7
2442,1996,9,8,9.616666667,2.033333333,0,2.033333333,0,1996/9/8
2443,1996,9,9,10.11666667,1.833333333,0,1.833333333,0,1996/9/9
2444,1996,9,10,10.93333333,1,0,1,0,1996/9/10
2445,1996,9,11,12.13333333,0.9,0,0.9,0,1996/9/11
2446,1996,9,12,13.25,0.933333333,0,0.933333333,0,1996/9/12
2447,1996,9,13,14.16666667,1.016666667,0,1.016666667,0,1996/9/13
2448,1996,9,14,13.95,0.616666667,0,0.616666667,0,1996/9/14
2449,1996,9,15,13.13333333,0.4,0,0.4,0,1996/9/15
2450,1996,9,16,12.45,0.566666667,0,0.566666667,0,1996/9/16
2451,1996,9,17,11.05,4.266666667,0,4.266666667,0,1996/9/17
2452,1996,9,18,9.45,4.533333333,0,4.533333333,0,1996/9/18
2453,1996,9,19,8.2,4.45,0,4.45,0,1996/9/19
2454,1996,9,20,6.983333333,5.1,0,5.1,0,1996/9/20
2455,1996,9,21,6.8,5.75,0,5.75,0,1996/9/21
2456,1996,9,22,5.966666667,5.583333333,0,5.583333333,0,1996/9/22
2457,1996,9,23,5.733333333,1.883333333,0,1.883333333,0,1996/9/23
2458,1996,9,24,5.433333333,1.583333333,0,1.583333333,0,1996/9/24
2459,1996,9,25,4.733333333,1.583333333,0,1.583333333,0,1996/9/25
2460,1996,9,26,4.466666667,0.85,0,0.85,0,1996/9/26
2461,1996,9,27,4.683333333,0,0,0,0,1996/9/27
2462,1996,9,28,6.416666667,0,0,0,0,1996/9/28
2463,1996,9,29,7.416666667,0.316666667,0,0.316666667,0,1996/9/29
2464,1996,9,30,8.183333333,1,0,1,0,1996/9/30
2465,1996,10,1,8.3,1,0,1,0,1996/10/1
2466,1996,10,2,8.583333333,1,0,1,0,1996/10/2
2467,1996,10,3,8.766666667,1,0,1,0,1996/10/3
2468,1996,10,4,7.783333333,1.366666667,0,1.366666667,0,1996/10/4
2469,1996,10,5,7.75,1.05,0,1.05,0,1996/10/5
2470,1996,10,6,7.75,0.366666667,0,0.366666667,0,1996/10/6
2471,1996,10,7,8.3,0.366666667,0,0.366666667,0,1996/10/7
2472,1996,10,8,8.866666667,0.366666667,0,0.366666667,0,1996/10/8
2473,1996,10,9,8.95,0.366666667,0,0.366666667,0,1996/10/9
2474,1996,10,10,9.116666667,0,0,0,0,1996/10/10
2475,1996,10,11,9.05,0.216666667,0,0.216666667,0,1996/10/11
2476,1996,10,12,9.383333333,0.416666667,0,0.416666667,0,1996/10/12
2477,1996,10,13,9.1,0.616666667,0,0.616666667,0,1996/10/13
2478,1996,10,14,8.516666667,1.55,0,1.55,0,1996/10/14
2479,1996,10,15,7.783333333,1.55,0,1.55,0,1996/10/15
2480,1996,10,16,6.483333333,1.55,0.833333333,2.25,0,1996/10/16
2481,1996,10,17,4.133333333,1.333333333,3.466666667,4.266666667,0,1996/10/17
2482,1996,10,18,2.75,1.133333333,3.983333333,4.416666667,2.166666667,1996/10/18
2483,1996,10,19,1.766666667,0.933333333,3.983333333,4.216666667,2.333333333,1996/10/19
2484,1996,10,20,1.05,0,3.983333333,3.283333333,2.333333333,1996/10/20
2485,1996,10,21,-0.266666667,0,5.183333333,4.15,2.333333333,1996/10/21
2486,1996,10,22,-0.233333333,0,4.35,3.45,2.833333333,1996/10/22
2487,1996,10,23,0.1,0,2.05,1.4,2.833333333,1996/10/23
2488,1996,10,24,0.25,0,1.533333333,1.05,0.666666667,1996/10/24
2489,1996,10,25,0.166666667,0,1.533333333,1.05,0.5,1996/10/25
2490,1996,10,26,-0.316666667,0,1.533333333,1.05,0.5,1996/10/26
2491,1996,10,27,-0.116666667,0,0.333333333,0.183333333,0.5,1996/10/27
2492,1996,10,28,-0.033333333,0.566666667,0.333333333,0.75,0,1996/10/28
2493,1996,10,29,-0.3,0.566666667,0,0.566666667,0,1996/10/29
2494,1996,10,30,-1.333333333,0.566666667,0,0.566666667,0,1996/10/30
2495,1996,10,31,-2.116666667,0.566666667,0,0.566666667,0,1996/10/31
2496,1996,11,1,-2.4,0.566666667,0,0.566666667,0,1996/11/1
2497,1996,11,2,-1.95,0.566666667,0,0.566666667,0,1996/11/2
2498,1996,11,3,-2.216666667,0,0.1,0.1,0,1996/11/3
2499,1996,11,4,-1.7,0,2.85,2.85,0,1996/11/4
2500,1996,11,5,-1.6,0,2.933333333,2.9,2.5,1996/11/5
2501,1996,11,6,-0.966666667,0,3.15,3.083333333,4.166666667,1996/11/6
2502,1996,11,7,-0.7,0,3.15,3.083333333,5.833333333,1996/11/7
2503,1996,11,8,-0.5,0,3.15,3.083333333,7.166666667,1996/11/8
2504,1996,11,9,0.433333333,0,3.05,2.983333333,7.166666667,1996/11/9
2505,1996,11,10,0.633333333,0,0.3,0.233333333,7.166666667,1996/11/10
2506,1996,11,11,0.733333333,0,0.216666667,0.183333333,4.666666667,1996/11/11
2507,1996,11,12,0.833333333,0,0,0,3,1996/11/12
2508,1996,11,13,1.25,0.533333333,0,0.533333333,1.333333333,1996/11/13
2509,1996,11,14,1.083333333,0.9,0.583333333,1.433333333,0,1996/11/14
2510,1996,11,15,-1.066666667,0.9,0.583333333,1.433333333,0.166666667,1996/11/15
2511,1996,11,16,-3.35,0.9,2.95,3.1,0.333333333,1996/11/16
2512,1996,11,17,-5.3,0.9,6.916666667,5.75,1.833333333,1996/11/17
2513,1996,11,18,-7.75,0.9,8.016666667,6.483333333,5.166666667,1996/11/18
2514,1996,11,19,-10.85,0.366666667,12.01666667,8.816666667,8.833333333,1996/11/19
2515,1996,11,20,-14.46666667,0,12.03333333,8.3,13.83333333,1996/11/20
2516,1996,11,21,-16.51666667,0,13.18333333,9.083333333,18.66666667,1996/11/21
2517,1996,11,22,-17.26666667,0,11.5,7.833333333,22.33333333,1996/11/22
2518,1996,11,23,-18.25,0,7.533333333,5.183333333,24.33333333,1996/11/23
2519,1996,11,24,-17.9,0,6.6,4.55,24.5,1996/11/24
2520,1996,11,25,-15.85,0,2.6,1.683333333,24.33333333,1996/11/25
2521,1996,11,26,-13.01666667,0,2.25,1.45,22.83333333,1996/11/26
2522,1996,11,27,-10.5,0,3.933333333,2.583333333,21.66666667,1996/11/27
2523,1996,11,28,-7.716666667,0,4.916666667,3.4,24.16666667,1996/11/28
2524,1996,11,29,-5.233333333,0,5.033333333,3.483333333,27,1996/11/29
2525,1996,11,30,-3.733333333,0,5.55,3.816666667,29.16666667,1996/11/30
2526,1996,12,1,-2.916666667,0,6.866666667,4.516666667,31.33333333,1996/12/1
2527,1996,12,2,-2.75,0,6.85,4.5,33.16666667,1996/12/2
2528,1996,12,3,-3.75,0,4.016666667,2.583333333,34.66666667,1996/12/3
2529,1996,12,4,-5.233333333,0,4.45,2.833333333,33.66666667,1996/12/4
2530,1996,12,5,-4.983333333,0,4.333333333,2.75,33.16666667,1996/12/5
2531,1996,12,6,-5.366666667,0,3.65,2.316666667,33.16666667,1996/12/6
2532,1996,12,7,-6.283333333,0,4.066666667,2.9,32.83333333,1996/12/7
2533,1996,12,8,-6.033333333,0.133333333,6.45,4.9,33.83333333,1996/12/8
2534,1996,12,9,-5.283333333,0.133333333,6.5,4.95,36.66666667,1996/12/9
2535,1996,12,10,-4.3,0.133333333,6.583333333,4.866666667,38.83333333,1996/12/10
2536,1996,12,11,-4.133333333,0.133333333,6.733333333,4.95,41.83333333,1996/12/11
2537,1996,12,12,-4.566666667,0.133333333,6.766666667,4.983333333,44.33333333,1996/12/12
2538,1996,12,13,-5.2,0.133333333,5.033333333,3.7,47,1996/12/13
2539,1996,12,14,-6.466666667,0,2.583333333,1.633333333,48.33333333,1996/12/14
2540,1996,12,15,-6.983333333,0,3.7,2.25,46.33333333,1996/12/15
2541,1996,12,16,-8.233333333,0,1.683333333,0.916666667,45.33333333,1996/12/16
2542,1996,12,17,-11.28333333,0,1.533333333,0.833333333,43,1996/12/17
2543,1996,12,18,-12.85,0,1.866666667,0.966666667,41.16666667,1996/12/18
2544,1996,12,19,-13.25,0,3.1,1.766666667,39.83333333,1996/12/19
2545,1996,12,20,-13.15,0,3.566666667,2,39.83333333,1996/12/20
2546,1996,12,21,-14.91666667,0,2.933333333,1.6,40.5,1996/12/21
2547,1996,12,22,-16.91666667,0,4.133333333,2.116666667,40.16666667,1996/12/22
2548,1996,12,23,-17.43333333,0,4.35,2.216666667,41.16666667,1996/12/23
2549,1996,12,24,-18.2,0,3.983333333,2.05,40.66666667,1996/12/24
2550,1996,12,25,-19.2,0,2.75,1.25,39.83333333,1996/12/25
2551,1996,12,26,-22.21666667,0,4.016666667,2.216666667,37.83333333,1996/12/26
2552,1996,12,27,-22.86666667,0,8.05,5.35,38.66666667,1996/12/27
2553,1996,12,28,-22.81666667,0,7.75,5.466666667,42,1996/12/28
2554,1996,12,29,-22.18333333,0,12.96666667,9.4,43.33333333,1996/12/29
2555,1996,12,30,-19.91666667,2.033333333,13.43333333,11.9,51,1996/12/30
2556,1996,12,31,-17.55,4.716666667,13.43333333,14.58333333,56,1996/12/31
2557,1997,1,1,-12.7,6.05,11.53333333,14.65,59.66666667,1997/1/1
2558,1997,1,2,-8.583333333,6.6,6.966666667,11.8,58.83333333,1997/1/2
2559,1997,1,3,-4.833333333,6.6,6.483333333,11.56666667,55.16666667,1997/1/3
2560,1997,1,4,-2.183333333,6.6,1.05,7.533333333,52.66666667,1997/1/4
2561,1997,1,5,-2.166666667,4.566666667,0.583333333,5.033333333,45.5,1997/1/5
2562,1997,1,6,-3.066666667,1.883333333,0.75,2.483333333,40.83333333,1997/1/6
2563,1997,1,7,-4.166666667,0.55,0.75,1.15,37.5,1997/1/7
2564,1997,1,8,-5.116666667,0,0.75,0.6,36.66666667,1997/1/8
2565,1997,1,9,-6.45,0,0.4,0.283333333,36.66666667,1997/1/9
2566,1997,1,10,-7.733333333,0,0.6,0.416666667,36.16666667,1997/1/10
2567,1997,1,11,-8.45,0,0.6,0.416666667,35.66666667,1997/1/11
2568,1997,1,12,-10.25,0,0.433333333,0.283333333,35,1997/1/12
2569,1997,1,13,-12.83333333,0,0.433333333,0.283333333,34.5,1997/1/13
2570,1997,1,14,-15.08333333,0,0.633333333,0.416666667,34,1997/1/14
2571,1997,1,15,-16.11666667,0,0.816666667,0.633333333,33.66666667,1997/1/15
2572,1997,1,16,-17.13333333,0,0.683333333,0.533333333,33.33333333,1997/1/16
2573,1997,1,17,-17.2,0,1.65,1.233333333,32.5,1997/1/17
2574,1997,1,18,-14.18333333,0.05,1.816666667,1.4,33,1997/1/18
2575,1997,1,19,-10.85,0.35,1.816666667,1.7,33.5,1997/1/19
2576,1997,1,20,-7.516666667,0.35,1.616666667,1.566666667,33.66666667,1997/1/20
2577,1997,1,21,-5.466666667,0.35,1.783333333,1.683333333,33.33333333,1997/1/21
2578,1997,1,22,-3.066666667,0.35,2.6,2.316666667,33.16666667,1997/1/22
2579,1997,1,23,-3.033333333,0.35,3.533333333,3.116666667,34,1997/1/23
2580,1997,1,24,-6.25,0.3,3.766666667,3.316666667,35,1997/1/24
2581,1997,1,25,-10.98333333,0,3.766666667,3.016666667,35.5,1997/1/25
2582,1997,1,26,-15.41666667,0,3.766666667,3.016666667,36.16666667,1997/1/26
2583,1997,1,27,-18.8,0,4.9,3.766666667,37.33333333,1997/1/27
2584,1997,1,28,-19.68333333,0,4.166666667,3.2,39.83333333,1997/1/28
2585,1997,1,29,-18.61666667,0.466666667,2.416666667,2.266666667,40.83333333,1997/1/29
2586,1997,1,30,-14.41666667,1.616666667,2.016666667,3.05,39.33333333,1997/1/30
2587,1997,1,31,-9.1,1.616666667,2.016666667,3.05,37.66666667,1997/1/31
2588,1997,2,1,-5.9,1.616666667,2.016666667,3.05,35.66666667,1997/2/1
2589,1997,2,2,-2.75,1.616666667,0.3,1.816666667,33.66666667,1997/2/2
2590,1997,2,3,-2.266666667,1.616666667,0.15,1.716666667,30.16666667,1997/2/3
2591,1997,2,4,-2.866666667,1.15,0,1.15,27.66666667,1997/2/4
2592,1997,2,5,-4.933333333,0,0,0,26.5,1997/2/5
2593,1997,2,6,-7.25,0,0,0,26,1997/2/6
2594,1997,2,7,-8.616666667,0,0,0,26,1997/2/7
2595,1997,2,8,-10.45,0,0,0,26,1997/2/8
2596,1997,2,9,-10.96666667,0,0,0,26,1997/2/9
2597,1997,2,10,-10.6,0,0,0,26,1997/2/10
2598,1997,2,11,-10.06666667,0,0.2,0.133333333,26,1997/2/11
2599,1997,2,12,-8.816666667,0,0.3,0.2,26,1997/2/12
2600,1997,2,13,-6.8,0,0.3,0.2,26,1997/2/13
2601,1997,2,14,-4.533333333,0,0.3,0.2,26,1997/2/14
2602,1997,2,15,-2.316666667,0,0.3,0.2,25.83333333,1997/2/15
2603,1997,2,16,-0.4,0,0.3,0.2,25.66666667,1997/2/16
2604,1997,2,17,0.783333333,0.1,0.1,0.166666667,24.83333333,1997/2/17
2605,1997,2,18,1.45,0.1,1.066666667,0.7,23.66666667,1997/2/18
2606,1997,2,19,1.7,0.1,1.833333333,1.133333333,23.33333333,1997/2/19
2607,1997,2,20,1.9,0.1,1.833333333,1.133333333,23.5,1997/2/20
2608,1997,2,21,1.266666667,0.1,1.833333333,1.133333333,23.66666667,1997/2/21
2609,1997,2,22,0.183333333,0.1,1.833333333,1.133333333,23.66666667,1997/2/22
2610,1997,2,23,-0.5,0,1.833333333,1.033333333,24.33333333,1997/2/23
2611,1997,2,24,-0.8,0,0.766666667,0.433333333,25.16666667,1997/2/24
2612,1997,2,25,-0.966666667,0,0.033333333,0,25,1997/2/25
2613,1997,2,26,-1.116666667,0,0.133333333,0.066666667,24.16666667,1997/2/26
2614,1997,2,27,-1.4,0,0.133333333,0.066666667,23.33333333,1997/2/27
2615,1997,2,28,-1.65,0,0.133333333,0.066666667,22.66666667,1997/2/28
2616,1997,3,1,-2.116666667,0,1.083333333,0.566666667,21.83333333,1997/3/1
2617,1997,3,2,-2.566666667,0,1.25,0.65,21.66666667,1997/3/2
2618,1997,3,3,-3.25,0,1.216666667,0.65,21.66666667,1997/3/3
2619,1997,3,4,-3.65,0,1.266666667,0.7,21.83333333,1997/3/4
2620,1997,3,5,-4.866666667,0,1.6,0.866666667,22.33333333,1997/3/5
2621,1997,3,6,-5.15,0,1.7,0.966666667,23,1997/3/6
2622,1997,3,7,-3.9,0,1.333333333,0.916666667,24,1997/3/7
2623,1997,3,8,-3.433333333,0,1.533333333,1.033333333,24.5,1997/3/8
2624,1997,3,9,-2.716666667,0.2,2.7,2.133333333,25,1997/3/9
2625,1997,3,10,-2.216666667,0.2,2.55,2.016666667,26,1997/3/10
2626,1997,3,11,-1.45,0.2,2.316666667,1.9,26.5,1997/3/11
2627,1997,3,12,-1.5,0.2,2.45,1.916666667,26.66666667,1997/3/12
2628,1997,3,13,-3.633333333,0.2,1.866666667,1.466666667,26.66666667,1997/3/13
2629,1997,3,14,-5.75,0.2,1.5,1.266666667,26.66666667,1997/3/14
2630,1997,3,15,-7.116666667,0,1.666666667,1.166666667,26.66666667,1997/3/15
2631,1997,3,16,-7.116666667,0,1.866666667,1.3,26.5,1997/3/16
2632,1997,3,17,-6.65,0.066666667,1.983333333,1.45,26.5,1997/3/17
2633,1997,3,18,-4.85,1.7,1.75,2.966666667,26.66666667,1997/3/18
2634,1997,3,19,-2.066666667,3.9,1.75,5.166666667,25.66666667,1997/3/19
2635,1997,3,20,1,4.4,1.816666667,5.7,23.66666667,1997/3/20
2636,1997,3,21,2.333333333,4.4,0.483333333,4.7,21.33333333,1997/3/21
2637,1997,3,22,2.8,4.4,0.283333333,4.566666667,18.5,1997/3/22
2638,1997,3,23,3.5,4.333333333,0.366666667,4.583333333,15.16666667,1997/3/23
2639,1997,3,24,2.733333333,2.7,0.366666667,2.95,11.16666667,1997/3/24
2640,1997,3,25,2.966666667,0.816666667,0.366666667,1.066666667,7.833333333,1997/3/25
2641,1997,3,26,3.183333333,0.316666667,0.5,0.666666667,5.5,1997/3/26
