Num,Year,Month,Day,Mean Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Datetime
1240,1993,5,25,11.4,0,0,0,0,1993/5/25
1241,1993,5,26,13.9,5.9,0,5.9,0,1993/5/26
1242,1993,5,27,11.3,0,0,0,0,1993/5/27
1243,1993,5,28,15.6,9.4,0,9.4,0,1993/5/28
1244,1993,5,29,12.7,0.4,0,0.4,0,1993/5/29
1245,1993,5,30,12,0,0,0,0,1993/5/30
1246,1993,5,31,15.7,31.7,0,31.7,0,1993/5/31
1247,1993,6,1,11.4,17.9,0,17.9,0,1993/6/1
1248,1993,6,2,11.6,0,0,0,0,1993/6/2
1249,1993,6,3,9.2,0,0,0,0,1993/6/3
1250,1993,6,4,10.3,0,0,0,0,1993/6/4
1251,1993,6,5,10.5,0,0,0,0,1993/6/5
1252,1993,6,6,10.2,0,0,0,0,1993/6/6
1253,1993,6,7,12.4,0.6,0,0.6,0,1993/6/7
1254,1993,6,8,12.8,2,0,2,0,1993/6/8
1255,1993,6,9,12.4,0.8,0,0.8,0,1993/6/9
1256,1993,6,10,11.6,0,0,0,0,1993/6/10
1257,1993,6,11,9.3,21.6,3.8,23.6,0,1993/6/11
1258,1993,6,12,2.6,0.6,12.6,13.2,3,1993/6/12
1259,1993,6,13,9.9,0.8,0,0.8,2,1993/6/13
1260,1993,6,14,10.8,8.4,0,8.4,0.021374046,1993/6/14
1261,1993,6,15,10.7,1,0,1,0.021374046,1993/6/15
1262,1993,6,16,11.1,0,0,0,0.021374046,1993/6/16
1263,1993,6,17,13.1,0,0,0,0.021374046,1993/6/17
1264,1993,6,18,15.6,0.3,0,0.3,0,1993/6/18
1265,1993,6,19,17.4,0,0,0,0,1993/6/19
1266,1993,6,20,16.9,3.1,0,3.1,0,1993/6/20
1267,1993,6,21,16.3,10.6,0,10.6,0,1993/6/21
1268,1993,6,22,8.2,1.4,0,1.4,0,1993/6/22
1269,1993,6,23,6.9,3.2,0,3.2,0,1993/6/23
1270,1993,6,24,10.5,0,0,0,0,1993/6/24
1271,1993,6,25,10.5,0.2,0,0.2,0,1993/6/25
1272,1993,6,26,14.6,6.4,0,6.4,0,1993/6/26
1273,1993,6,27,15,0,0,0,0,1993/6/27
1274,1993,6,28,11.9,7.4,0,7.4,0,1993/6/28
1275,1993,6,29,7.6,2.8,0,2.8,0,1993/6/29
1276,1993,6,30,10.7,0.5,0,0.5,0,1993/6/30
1277,1993,7,1,10.7,0.6,0,0.6,0,1993/7/1
1278,1993,7,2,12.3,6.8,0,6.8,0,1993/7/2
1279,1993,7,3,12,0.8,0,0.8,0,1993/7/3
1280,1993,7,4,12.7,8.2,0,8.2,0,1993/7/4
1281,1993,7,5,10.8,7.7,0,7.7,0,1993/7/5
1282,1993,7,6,12.4,9.6,0,9.6,0,1993/7/6
1283,1993,7,7,11,4.1,0,4.1,0,1993/7/7
1284,1993,7,8,13.1,13.8,0,13.8,0,1993/7/8
1285,1993,7,9,9.7,1.9,0,1.9,0,1993/7/9
1286,1993,7,10,10.7,0,0,0,0,1993/7/10
1287,1993,7,11,10,14.9,0,14.9,0,1993/7/11
1288,1993,7,12,7.4,4.6,0,4.6,0,1993/7/12
1289,1993,7,13,10.3,0,0,0,0,1993/7/13
1290,1993,7,14,9.1,3.2,0,3.2,0,1993/7/14
1291,1993,7,15,11.7,0,0,0,0,1993/7/15
1292,1993,7,16,12.2,0.4,0,0.4,0,1993/7/16
1293,1993,7,17,11.6,5.8,0,5.8,0,1993/7/17
1294,1993,7,18,13.4,0.5,0,0.5,0,1993/7/18
1295,1993,7,19,13,1.9,0,1.9,0,1993/7/19
1296,1993,7,20,12.5,6.4,0,6.4,0,1993/7/20
1297,1993,7,21,11.4,0,0,0,0,1993/7/21
1298,1993,7,22,12.9,0,0,0,0,1993/7/22
1299,1993,7,23,12.9,4.6,0,4.6,0,1993/7/23
1300,1993,7,24,11.5,10.4,0,10.4,0,1993/7/24
1301,1993,7,25,12.5,6.2,0,6.2,0,1993/7/25
1302,1993,7,26,13.9,2.8,0,2.8,0,1993/7/26
1303,1993,7,27,14.8,2.7,0,2.7,0,1993/7/27
1304,1993,7,28,16.4,0,0,0,0,1993/7/28
1305,1993,7,29,15.4,1.6,0,1.6,0,1993/7/29
1306,1993,7,30,12.8,0,0,0,0,1993/7/30
1307,1993,7,31,15.6,0,0,0,0,1993/7/31
1308,1993,8,1,12.5,0,0,0,0,1993/8/1
1309,1993,8,2,13.6,0,0,0,0,1993/8/2
1310,1993,8,3,14.4,0,0,0,0,1993/8/3
1311,1993,8,4,14,0,0,0,0,1993/8/4
1312,1993,8,5,15.7,1.4,0,1.4,0,1993/8/5
1313,1993,8,6,15.2,0,0,0,0,1993/8/6
1314,1993,8,7,15.9,4.5,0,4.5,0,1993/8/7
1315,1993,8,8,14.9,0,0,0,0,1993/8/8
1316,1993,8,9,14.3,0,0,0,0,1993/8/9
1317,1993,8,10,14.6,2.8,0,2.8,0,1993/8/10
1318,1993,8,11,12.6,0,0,0,0,1993/8/11
1319,1993,8,12,12.4,0,0,0,0,1993/8/12
1320,1993,8,13,14,0,0,0,0,1993/8/13
1321,1993,8,14,13.7,0.5,0,0.5,0,1993/8/14
1322,1993,8,15,13.3,4.8,0,4.8,0,1993/8/15
1323,1993,8,16,11.4,16.5,0,16.5,0,1993/8/16
1324,1993,8,17,14.2,0.6,0,0.6,0,1993/8/17
1325,1993,8,18,16.1,0,0,0,0,1993/8/18
1326,1993,8,19,16,0,0,0,0,1993/8/19
1327,1993,8,20,18.1,0,0,0,0,1993/8/20
1328,1993,8,21,13.9,1.4,0,1.4,0,1993/8/21
1329,1993,8,22,15.2,0.8,0,0.8,0,1993/8/22
1330,1993,8,23,14.7,8.1,0,8.1,0,1993/8/23
1331,1993,8,24,9.5,1.9,0,1.9,0,1993/8/24
1332,1993,8,25,6.5,0,0,0,0,1993/8/25
1333,1993,8,26,9.4,0,0,0,0,1993/8/26
1334,1993,8,27,10.9,2.4,0,2.4,0,1993/8/27
1335,1993,8,28,8.3,0,0,0,0,1993/8/28
1336,1993,8,29,9.7,0,0,0,0,1993/8/29
1337,1993,8,30,10.1,0,0,0,0,1993/8/30
1338,1993,8,31,7.5,0,0,0,0,1993/8/31
1339,1993,9,1,12.6,3,0,3,0,1993/9/1
1340,1993,9,2,13,0,0,0,0,1993/9/2
1341,1993,9,3,14.2,0,0,0,0,1993/9/3
1342,1993,9,4,13.5,5.8,0,5.8,0,1993/9/4
1343,1993,9,5,11.8,0,0,0,0,1993/9/5
1344,1993,9,6,12.5,0,0,0,0,1993/9/6
1345,1993,9,7,13.3,0,0,0,0,1993/9/7
1346,1993,9,8,15.7,0,0,0,0,1993/9/8
1347,1993,9,9,17.5,0,0,0,0,1993/9/9
1348,1993,9,10,14.8,0,0,0,0,1993/9/10
1349,1993,9,11,16.4,16.2,0,16.2,0,1993/9/11
1350,1993,9,12,6,0,0,0,0,1993/9/12
1351,1993,9,13,5.4,0,0,0,0,1993/9/13
1352,1993,9,14,6.7,9.8,0,9.8,0,1993/9/14
1353,1993,9,15,6.4,0.8,0,0.8,0,1993/9/15
1354,1993,9,16,8.2,0,0,0,0,1993/9/16
1355,1993,9,17,8.1,0,0,0,0,1993/9/17
1356,1993,9,18,7.5,0,0,0,0,1993/9/18
1357,1993,9,19,7.7,0.8,0,0.8,0,1993/9/19
1358,1993,9,20,4.4,11.2,0,11.2,0,1993/9/20
1359,1993,9,21,5.2,0,0,0,0,1993/9/21
1360,1993,9,22,4.7,0,0,0,0,1993/9/22
1361,1993,9,23,6.5,0,0,0,0,1993/9/23
1362,1993,9,24,7.2,0,0,0,0,1993/9/24
1363,1993,9,25,8.8,0,0,0,0,1993/9/25
1364,1993,9,26,8.3,0,0,0,0,1993/9/26
1365,1993,9,27,12.6,0,0,0,0,1993/9/27
1366,1993,9,28,11.5,0,0,0,0,1993/9/28
1367,1993,9,29,10.6,0,0,0,0,1993/9/29
1368,1993,9,30,12.2,0,0,0,0,1993/9/30
1369,1993,10,1,9.4,0,0,0,0,1993/10/1
1370,1993,10,2,9.2,0,0,0,0,1993/10/2
1371,1993,10,3,9.7,0,0,0,0,1993/10/3
1372,1993,10,4,10.7,0,0,0,0,1993/10/4
1373,1993,10,5,11.5,0.3,0,0.3,0,1993/10/5
1374,1993,10,6,6.4,7.8,0,7.8,0,1993/10/6
1375,1993,10,7,3.1,0,0,0,0,1993/10/7
1376,1993,10,8,6,0,0,0,0,1993/10/8
1377,1993,10,9,5.3,0,0,0,0,1993/10/9
1378,1993,10,10,5.3,0,0,0,0,1993/10/10
1379,1993,10,11,5.2,0,0,0,0,1993/10/11
1380,1993,10,12,5.3,0,0,0,0,1993/10/12
1381,1993,10,13,6.3,0.6,0,0.6,0,1993/10/13
1382,1993,10,14,8.1,4.8,0,4.8,0,1993/10/14
1383,1993,10,15,6.6,0.8,0,0.8,0,1993/10/15
1384,1993,10,16,7.1,0,0,0,0,1993/10/16
1385,1993,10,17,3.7,0,0,0,0,1993/10/17
1386,1993,10,18,4.5,0.6,0,0.6,0,1993/10/18
1387,1993,10,19,6.1,0.8,0,0.8,0,1993/10/19
1388,1993,10,20,0.5,0,0,0,0,1993/10/20
1389,1993,10,21,3.8,0,0,0,0,1993/10/21
1390,1993,10,22,7.2,0.8,0,0.8,0,1993/10/22
1391,1993,10,23,10.3,2.6,0,2.6,0,1993/10/23
1392,1993,10,24,9,0,0,0,0,1993/10/24
1393,1993,10,25,5,0,0,0,0,1993/10/25
1394,1993,10,26,0.9,0,0,0,0,1993/10/26
1395,1993,10,27,4.7,1,0.4,1.4,0,1993/10/27
1396,1993,10,28,1.3,0,0,0,0,1993/10/28
1397,1993,10,29,0.1,0,0,0,0,1993/10/29
1398,1993,10,30,1.4,0,0,0,0,1993/10/30
1399,1993,10,31,1.2,0.9,0.4,1.3,0,1993/10/31
1400,1993,11,1,1.2,0,0,0,0,1993/11/1
1401,1993,11,2,4.5,0,0,0,5.06122449,1993/11/2
1402,1993,11,3,5.6,0,1.2,0.3,5.06122449,1993/11/3
1403,1993,11,4,-3.1,0,0,0,1,1993/11/4
1404,1993,11,5,-5.9,0,0,0,5.06122449,1993/11/5
1405,1993,11,6,-4.2,0,0,0,5.06122449,1993/11/6
1406,1993,11,7,-2,0,0,0,5.06122449,1993/11/7
1407,1993,11,8,-2.4,0,0,0,5.06122449,1993/11/8
1408,1993,11,9,-0.3,0,0,0,5.06122449,1993/11/9
1409,1993,11,10,-1.7,0,0,0,5.06122449,1993/11/10
1410,1993,11,11,-3,0,0,0,5.06122449,1993/11/11
1411,1993,11,12,-1.2,0,0,0,5.06122449,1993/11/12
1412,1993,11,13,-1.8,0,1.8,0.6,5.06122449,1993/11/13
1413,1993,11,14,-6,0,0,0,0,1993/11/14
1414,1993,11,15,0.2,0,3.6,1.2,0,1993/11/15
1415,1993,11,16,0.2,0,3.2,1.8,4,1993/11/16
1416,1993,11,17,-3.3,0,1.6,1,7,1993/11/17
1417,1993,11,18,-2.8,0,0,0,7,1993/11/18
1418,1993,11,19,0.2,0,0,0,6,1993/11/19
1419,1993,11,20,1.1,0,7,2.8,5,1993/11/20
1420,1993,11,21,-13.7,0,40.4,21.7,11,1993/11/21
1421,1993,11,22,-20.7,0,0,0,44,1993/11/22
1422,1993,11,23,-22.9,0,0,0,30,1993/11/23
1423,1993,11,24,-23.3,0,0,0,22,1993/11/24
1424,1993,11,25,-22.3,0,0,0,21,1993/11/25
1425,1993,11,26,-20.9,0,0,0,20,1993/11/26
1426,1993,11,27,-14.7,0,0,0,19,1993/11/27
1427,1993,11,28,-5.8,0,0,0,19,1993/11/28
1428,1993,11,29,-1.2,0.6,0,0.6,18,1993/11/29
1429,1993,11,30,1,0,0.9,0.3,15,1993/11/30
1430,1993,12,1,-0.3,0,4.4,2.4,14,1993/12/1
1431,1993,12,2,0.5,0,0,0,17,1993/12/2
1432,1993,12,3,1.9,8.8,0,8.8,16,1993/12/3
1433,1993,12,4,1,3.6,37.6,30,13,1993/12/4
1434,1993,12,5,-4.5,0,0,0,45,1993/12/5
1435,1993,12,6,-10.4,0,1.4,0.5,39,1993/12/6
1436,1993,12,7,-9.9,0,5,2.9,36,1993/12/7
1437,1993,12,8,-2.9,0,19.2,10.4,38,1993/12/8
1438,1993,12,9,-0.5,0.7,0.6,0.9,45,1993/12/9
1439,1993,12,10,2.4,17.8,0,17.8,38,1993/12/10
1440,1993,12,11,2.2,0,0,0,26,1993/12/11
1441,1993,12,12,-0.1,0,0,0,24,1993/12/12
1442,1993,12,13,-1.4,0,0,0,22,1993/12/13
1443,1993,12,14,-1.6,0,0,0,22,1993/12/14
1444,1993,12,15,-3.1,0,0,0,22,1993/12/15
1445,1993,12,16,-9.3,0,0,0,22,1993/12/16
1446,1993,12,17,-12.7,0,0,0,22,1993/12/17
1447,1993,12,18,-7.7,0,0,0,22,1993/12/18
1448,1993,12,19,-6.3,0,0,0,22,1993/12/19
1449,1993,12,20,-6.2,0,0,0,21,1993/12/20
1450,1993,12,21,-6.4,0,1.6,1,21,1993/12/21
1451,1993,12,22,-7.8,0,0.6,0.2,23,1993/12/22
1452,1993,12,23,-7.8,0,0,0,23,1993/12/23
1453,1993,12,24,-6.8,0,0,0,23,1993/12/24
1454,1993,12,25,-7.1,0,0,0,23,1993/12/25
1455,1993,12,26,-9.6,0,0,0,22,1993/12/26
1456,1993,12,27,-7.4,0,0,0,22,1993/12/27
1457,1993,12,28,-8.6,0,0,0,22,1993/12/28
1458,1993,12,29,-4.9,0,0.4,0.2,22,1993/12/29
1459,1993,12,30,-2.1,0,0.2,0,22,1993/12/30
1460,1993,12,31,0.5,0,1.4,0.8,22,1993/12/31
1461,1994,1,1,0.9,0,0,0,24,1994/1/1
1462,1994,1,2,0.1,0.4,3.1,2.4,24,1994/1/2
1463,1994,1,3,-0.2,0,3.8,2.5,27,1994/1/3
1464,1994,1,4,0.4,5.5,2.6,6.6,30,1994/1/4
1465,1994,1,5,-11.9,0,3.4,1.1,25,1994/1/5
1466,1994,1,6,-10.3,0,0,0,26,1994/1/6
1467,1994,1,7,-8.5,0,1.6,0.8,26,1994/1/7
1468,1994,1,8,-0.4,0,0.8,0.2,28,1994/1/8
1469,1994,1,9,1.4,0,0,0,26,1994/1/9
1470,1994,1,10,1.1,0,0,0,25,1994/1/10
1471,1994,1,11,1.4,0,0,0,25,1994/1/11
1472,1994,1,12,3.9,0,0,0,25,1994/1/12
1473,1994,1,13,4.1,0,0,0,25,1994/1/13
1474,1994,1,14,5.4,0,0,0,23,1994/1/14
1475,1994,1,15,4.7,0,0,0,18,1994/1/15
1476,1994,1,16,-12.4,0,0,0,18,1994/1/16
1477,1994,1,17,-14.4,0,0,0,18,1994/1/17
1478,1994,1,18,-4.9,0,0,0,18,1994/1/18
1479,1994,1,19,1.5,0,0,0,18,1994/1/19
1480,1994,1,20,-6.3,0,0,0,17,1994/1/20
1481,1994,1,21,-4.6,0,0,0,17,1994/1/21
1482,1994,1,22,4,0.3,0,0.3,16,1994/1/22
1483,1994,1,23,2,0,0,0,15,1994/1/23
1484,1994,1,24,1.8,0.5,0,0.5,13,1994/1/24
1485,1994,1,25,-1,0,0,0,12,1994/1/25
1486,1994,1,26,-4.2,0,0,0,9,1994/1/26
1487,1994,1,27,-1.9,0,0,0,9,1994/1/27
1488,1994,1,28,-7.3,0,3,0.6,9,1994/1/28
1489,1994,1,29,-7,0,7.8,4.6,12,1994/1/29
1490,1994,1,30,-5.2,0,0,0,19,1994/1/30
1491,1994,1,31,-7.6,0,0,0,17,1994/1/31
1492,1994,2,1,-7.8,0,0,0,15,1994/2/1
1493,1994,2,2,-5.8,0,0,0,15,1994/2/2
1494,1994,2,3,-5.9,0,0,0,14,1994/2/3
1495,1994,2,4,-9.2,0,0.2,0,14,1994/2/4
1496,1994,2,5,-7.8,0,2.8,1.4,14,1994/2/5
1497,1994,2,6,-17.4,0,0,0,12,1994/2/6
1498,1994,2,7,-22.5,0,0,0,12,1994/2/7
1499,1994,2,8,-22.7,0,1.2,0.8,12,1994/2/8
1500,1994,2,9,-14.7,0,2.6,2.4,13,1994/2/9
1501,1994,2,10,-12.2,0,0,0,15,1994/2/10
1502,1994,2,11,-11,0,0,0,15,1994/2/11
1503,1994,2,12,-2.1,0,3.8,2.6,15,1994/2/12
1504,1994,2,13,-1.9,0,9.4,5.8,19,1994/2/13
1505,1994,2,14,-2,0,3,1.6,28,1994/2/14
1506,1994,2,15,-0.8,0,9.2,6.1,28,1994/2/15
1507,1994,2,16,1.1,0,2.6,1.4,31,1994/2/16
1508,1994,2,17,-1.8,0,5,3,28,1994/2/17
1509,1994,2,18,-2.7,0,5,1.8,31,1994/2/18
1510,1994,2,19,-11.8,0,3,0.9,29,1994/2/19
1511,1994,2,20,-15,0,1.7,0.5,25,1994/2/20
1512,1994,2,21,-13.7,0,0,0,26,1994/2/21
1513,1994,2,22,-11.5,0,14,9,26,1994/2/22
1514,1994,2,23,-13.3,0,13,8.8,38,1994/2/23
1515,1994,2,24,-20.8,0,0,0,32,1994/2/24
1516,1994,2,25,-18,0,0.3,0,30,1994/2/25
1517,1994,2,26,-7.6,0,0.2,0,30,1994/2/26
1518,1994,2,27,-2.2,0,0,0,30,1994/2/27
1519,1994,2,28,2.8,0.9,0,0.9,28,1994/2/28
1520,1994,3,1,6.9,0.2,0,0.2,23,1994/3/1
1521,1994,3,2,7.8,5.8,0,5.8,8,1994/3/2
1522,1994,3,3,3.7,3.2,0,3.2,1,1994/3/3
1523,1994,3,4,2.7,3.4,0,3.4,0,1994/3/4
1524,1994,3,5,1.6,0,0,0,0,1994/3/5
1525,1994,3,6,-3.9,0,0,0,0,1994/3/6
1526,1994,3,7,-4.6,0,0,0,0,1994/3/7
1527,1994,3,8,-1.8,0,0,0,0,1994/3/8
1528,1994,3,9,-0.8,0,0,0,0,1994/3/9
1529,1994,3,10,-0.3,0,0,0,0,1994/3/10
1530,1994,3,11,3,0,0,0,0,1994/3/11
1531,1994,3,12,2.9,0,0,0,0,1994/3/12
1532,1994,3,13,5.5,2.6,0,2.6,0,1994/3/13
1533,1994,3,14,6.5,0.4,0,0.4,0,1994/3/14
1534,1994,3,15,4.7,0,0,0,0,1994/3/15
1535,1994,3,16,4.8,3.6,8.8,12.4,0,1994/3/16
1536,1994,3,17,1.1,2,4,6,7,1994/3/17
1537,1994,3,18,1.4,4.8,0,4.8,3,1994/3/18
1538,1994,3,19,-0.6,0,0,0,0,1994/3/19
1539,1994,3,20,-0.5,0,4.2,4.2,0,1994/3/20
1540,1994,3,21,-0.3,0,2,2,4,1994/3/21
1541,1994,3,22,-0.4,0,0,0,1,1994/3/22
1542,1994,3,23,-1.7,0,0,0,0,1994/3/23
1543,1994,3,24,-3.1,0,0,0,0,1994/3/24
1544,1994,3,25,-1.8,0,0,0,0,1994/3/25
1545,1994,3,26,2.1,0,0,0,0,1994/3/26
1546,1994,3,27,2.9,1.6,3,4.6,0,1994/3/27
1547,1994,3,28,5.7,0,0,0,1,1994/3/28
1548,1994,3,29,4.4,0,0,0,0,1994/3/29
1549,1994,3,30,5.5,0,0,0,0,1994/3/30
1550,1994,3,31,5,0,0,0,0,1994/3/31
1551,1994,4,1,3.7,0.3,0,0.3,0,1994/4/1
1552,1994,4,2,6.3,0,0,0,0,1994/4/2
1553,1994,4,3,3.6,8.1,0.3,8.4,0,1994/4/3
1554,1994,4,4,2.9,1,5.4,4,0,1994/4/4
1555,1994,4,5,0,0,4.3,1.6,5,1994/4/5
1556,1994,4,6,0.4,0,1,0.4,1,1994/4/6
1557,1994,4,7,2.5,0,0,0,1,1994/4/7
1558,1994,4,8,3.3,0.2,0,0.2,0,1994/4/8
1559,1994,4,9,6.6,0,0,0,0,1994/4/9
1560,1994,4,10,4.4,0,0,0,0,1994/4/10
1561,1994,4,11,6.2,0,0,0,0,1994/4/11
1562,1994,4,12,7.6,2,0.3,2.3,0,1994/4/12
1563,1994,4,13,3.5,0,2.4,1.1,0,1994/4/13
1564,1994,4,14,1,0,0,0,1,1994/4/14
1565,1994,4,15,10.2,0,0,0,0,1994/4/15
1566,1994,4,16,11.3,0,0,0,0,1994/4/16
1567,1994,4,17,10.3,0,0,0,0,1994/4/17
1568,1994,4,18,6.9,0.2,0,0.2,0,1994/4/18
1569,1994,4,19,5.6,2.8,0,2.8,0,1994/4/19
1570,1994,4,20,11,0,0,0,0,1994/4/20
1571,1994,4,21,10.5,0.3,0,0.3,0,1994/4/21
1572,1994,4,22,11.3,0,0,0,0,1994/4/22
1573,1994,4,23,7.3,0,0,0,0,1994/4/23
1574,1994,4,24,5.5,0,0,0,0,1994/4/24
1575,1994,4,25,3,0,0,0,0,1994/4/25
1576,1994,4,26,2.9,0,0,0,0,1994/4/26
1577,1994,4,27,4.2,0,0,0,0,1994/4/27
1578,1994,4,28,3.7,0,0,0,0,1994/4/28
1579,1994,4,29,6.1,0,0,0,0,1994/4/29
1580,1994,4,30,7.6,0,0,0,0,1994/4/30
1581,1994,5,1,8,1.2,0,1.2,0,1994/5/1
1582,1994,5,2,6.6,0,0,0,0,1994/5/2
1583,1994,5,3,6.2,0,0,0,0,1994/5/3
1584,1994,5,4,3.9,2,0,2,0,1994/5/4
1585,1994,5,5,9.9,0,0,0,0,1994/5/5
1586,1994,5,6,10.3,0,0,0,0,1994/5/6
1587,1994,5,7,12.9,0,0,0,0,1994/5/7
1588,1994,5,8,13.6,0,0,0,0,1994/5/8
1589,1994,5,9,13.6,0,0,0,0,1994/5/9
1590,1994,5,10,16,0,0,0,0,1994/5/10
1591,1994,5,11,13.8,0.9,0,0.9,0,1994/5/11
1592,1994,5,12,15.5,2,0,2,0,1994/5/12
1593,1994,5,13,10.4,0,0,0,0,1994/5/13
1594,1994,5,14,8.1,0,0,0,0,1994/5/14
1595,1994,5,15,7.3,15.4,0,15.4,0,1994/5/15
1596,1994,5,16,8.7,0,0,0,0,1994/5/16
1597,1994,5,17,5.9,2.4,0,2.4,0,1994/5/17
1598,1994,5,18,8.5,0.2,0,0.2,0,1994/5/18
1599,1994,5,19,7.2,12,8.4,18.5,0,1994/5/19
1600,1994,5,20,5.7,2.6,0,2.6,2,1994/5/20
1601,1994,5,21,9.2,0.8,0,0.8,0,1994/5/21
1602,1994,5,22,10,0,0,0,0,1994/5/22
1603,1994,5,23,11.3,0,0,0,0,1994/5/23
1604,1994,5,24,13.1,0,0,0,0,1994/5/24
1605,1994,5,25,14.4,0,0,0,0,1994/5/25
1606,1994,5,26,12.9,0,0,0,0,1994/5/26
1607,1994,5,27,14.5,0,0,0,0,1994/5/27
1608,1994,5,28,9.3,0,0,0,0,1994/5/28
1609,1994,5,29,7,4.3,0,4.3,0,1994/5/29
1610,1994,5,30,9.1,0,0,0,0,1994/5/30
1611,1994,5,31,9.5,3,0,3,0,1994/5/31
1612,1994,6,1,12.5,1.8,0,1.8,0,1994/6/1
1613,1994,6,2,12.1,0,0,0,0,1994/6/2
1614,1994,6,3,12.1,2,0,2,0,1994/6/3
1615,1994,6,4,8.6,7.8,0,7.8,0,1994/6/4
1616,1994,6,5,13.9,0.2,0,0.2,0,1994/6/5
1617,1994,6,6,11.5,10,0,10,0,1994/6/6
1618,1994,6,7,10.3,0.8,0,0.8,0,1994/6/7
1619,1994,6,8,9.9,0,0,0,0,1994/6/8
1620,1994,6,9,12.4,0,0,0,0,1994/6/9
1621,1994,6,10,10.9,0,0,0,0,1994/6/10
1622,1994,6,11,13.5,2,0,2,0,1994/6/11
1623,1994,6,12,13,4,0,4,0,1994/6/12
1624,1994,6,13,10,5.1,0,5.1,0,1994/6/13
1625,1994,6,14,7.9,1.4,0,1.4,0,1994/6/14
1626,1994,6,15,6.5,4.4,0,4.4,0,1994/6/15
1627,1994,6,16,8.2,4,0,4,0,1994/6/16
1628,1994,6,17,11.1,0,0,0,0,1994/6/17
1629,1994,6,18,11.3,0.2,0,0.2,0,1994/6/18
1630,1994,6,19,13,0,0,0,0,1994/6/19
1631,1994,6,20,13.6,0,0,0,0,1994/6/20
1632,1994,6,21,15.8,0,0,0,0,1994/6/21
1633,1994,6,22,17.3,0,0,0,0,1994/6/22
1634,1994,6,23,17.8,4,0,4,0,1994/6/23
1635,1994,6,24,16.4,0,0,0,0,1994/6/24
1636,1994,6,25,16.9,0,0,0,0,1994/6/25
1637,1994,6,26,10.9,3.7,0,3.7,0,1994/6/26
1638,1994,6,27,15.5,0,0,0,0,1994/6/27
1639,1994,6,28,14.7,0,0,0,0,1994/6/28
1640,1994,6,29,16.2,0,0,0,0,1994/6/29
1641,1994,6,30,15.7,0,0,0,0,1994/6/30
1642,1994,7,1,16.5,5,0,5,0,1994/7/1
1643,1994,7,2,12.1,2.7,0,2.7,0,1994/7/2
1644,1994,7,3,11.8,0,0,0,0,1994/7/3
1645,1994,7,4,15.1,4.6,0,4.6,0,1994/7/4
1646,1994,7,5,12.6,0,0,0,0,1994/7/5
1647,1994,7,6,12.7,0,0,0,0,1994/7/6
1648,1994,7,7,15.1,0,0,0,0,1994/7/7
1649,1994,7,8,16.8,0.2,0,0.2,0,1994/7/8
1650,1994,7,9,17.3,0,0,0,0,1994/7/9
1651,1994,7,10,17.5,0,0,0,0,1994/7/10
1652,1994,7,11,14.7,0,0,0,0,1994/7/11
1653,1994,7,12,16,0,0,0,0,1994/7/12
1654,1994,7,13,16.4,0,0,0,0,1994/7/13
1655,1994,7,14,15.7,2.1,0,2.1,0,1994/7/14
1656,1994,7,15,16.1,2.1,0,2.1,0,1994/7/15
1657,1994,7,16,16.8,0,0,0,0,1994/7/16
1658,1994,7,17,17.7,0,0,0,0,1994/7/17
1659,1994,7,18,19.2,0.3,0,0.3,0,1994/7/18
1660,1994,7,19,15.2,0,0,0,0,1994/7/19
1661,1994,7,20,17.5,0,0,0,0,1994/7/20
1662,1994,7,21,19.8,0,0,0,0,1994/7/21
1663,1994,7,22,20.3,0,0,0,0,1994/7/22
1664,1994,7,23,22.1,0.7,0,0.7,0,1994/7/23
1665,1994,7,24,21.7,3,0,3,0,1994/7/24
1666,1994,7,25,21.6,0,0,0,0,1994/7/25
1667,1994,7,26,21.1,0,0,0,0,1994/7/26
1668,1994,7,27,19.4,0,0,0,0,1994/7/27
1669,1994,7,28,19.1,0,0,0,0,1994/7/28
1670,1994,7,29,19.6,0,0,0,0,1994/7/29
1671,1994,7,30,19.9,0,0,0,0,1994/7/30
1672,1994,7,31,20.2,0,0,0,0,1994/7/31
1673,1994,8,1,20,0,0,0,0,1994/8/1
1674,1994,8,2,20.7,0,0,0,0,1994/8/2
1675,1994,8,3,20.7,1.6,0,1.6,0,1994/8/3
1676,1994,8,4,21.9,4.4,0,4.4,0,1994/8/4
1677,1994,8,5,20.2,0,0,0,0,1994/8/5
1678,1994,8,6,18.5,0.2,0,0.2,0,1994/8/6
1679,1994,8,7,16.1,0.8,0,0.8,0,1994/8/7
1680,1994,8,8,15.4,2.4,0,2.4,0,1994/8/8
1681,1994,8,9,15.1,0,0,0,0,1994/8/9
1682,1994,8,10,15.1,0,0,0,0,1994/8/10
1683,1994,8,11,18.5,0,0,0,0,1994/8/11
1684,1994,8,12,18,0,0,0,0,1994/8/12
1685,1994,8,13,20.3,0,0,0,0,1994/8/13
1686,1994,8,14,19.8,1.6,0,1.6,0,1994/8/14
1687,1994,8,15,19.5,0,0,0,0,1994/8/15
1688,1994,8,16,16.2,0,0,0,0,1994/8/16
1689,1994,8,17,15,0,0,0,0,1994/8/17
1690,1994,8,18,15.1,0,0,0,0,1994/8/18
1691,1994,8,19,16.7,0,0,0,0,1994/8/19
1692,1994,8,20,18,0,0,0,0,1994/8/20
1693,1994,8,21,14.9,0,0,0,0,1994/8/21
